CustomerId,CredRate,Geography,Gender,Age,Tenure,Balance,Prod Number,HasCrCard,ActMem,EstimatedSalary,Exited
15716186,586,France,Female,38,2,0,2,1,0,78451.614,0
15674551,535,Germany,Male,40,7,100580.85,1,1,0,7315.488,1
15622834,678,France,Female,35,4,0,1,1,0,112966.488,0
15566111,596,France,Male,39,9,0,1,1,0,44067.231,0
15784597,648,France,Male,26,9,146631.465,1,1,0,88531.416,0
15652883,492,Germany,Male,39,10,112118.985,2,1,0,133726.149,0
15806964,702,France,Male,45,0,72714.222,1,1,1,24727.329,0
15576313,486,Germany,Female,40,9,64206.081,1,1,0,68572.989,0
15806467,568,Germany,Male,40,1,89354.367,1,0,0,121140.846,1
15597602,619,Germany,Male,57,3,124151.751,1,1,1,65221.191,1
15743040,724,Germany,Male,41,2,115103.313,2,0,1,179680.905,0
15705521,548,Germany,Female,33,0,90975.924,1,1,0,38474.865,0
15595039,545,Germany,Female,37,8,103278.672,1,1,0,122445.396,1
15799384,683,France,Male,33,8,0,1,0,0,66207.996,0
15581197,762,France,Female,51,3,89358.282,1,0,1,77020.767,0
15693737,627,Germany,Female,30,4,71883.918,2,1,0,116844.201,0
15624623,516,France,Male,35,10,93679.731,2,0,0,107699.4,0
15783501,800,France,Female,38,2,151371.297,2,1,0,61246.872,0
15690134,464,Germany,Female,42,3,77111.325,1,1,1,147694.266,0
15782735,626,France,Female,35,3,0,1,0,0,72171.324,0
15611088,790,France,Female,31,9,0,2,1,0,75714.075,0
15672145,534,France,Female,34,7,109396.422,2,1,1,63161.1,0
15732628,745,France,Male,46,2,109998.171,1,1,1,106221.69,0
15787470,553,Spain,Male,47,3,104875.335,1,0,0,131133.771,1
15803406,748,France,Female,26,1,70002.261,1,0,1,164744.469,0
15730460,722,France,Male,37,2,0,1,0,0,108816.147,0
15644572,501,France,Male,40,4,113248.98,1,1,1,90390.447,0
15694860,675,France,Female,38,6,61259.22,1,0,0,124899.3,1
15658169,778,Spain,Female,47,6,114569.406,2,1,0,112225.491,0
15794396,494,Germany,Female,38,7,157443.876,1,1,0,36075.888,0
15785798,850,France,Male,40,9,0,2,0,1,107309.097,0
15710825,592,Spain,Male,31,7,99063.99,1,0,0,39529.224,0
15668444,590,Spain,Female,44,3,125489.133,1,1,0,56000.529,0
15726631,758,France,Female,39,6,114621.984,1,0,1,50919.3,0
15733797,506,France,Male,36,5,0,2,1,0,147828.015,0
15747960,733,France,Male,33,3,0,1,1,1,6900.057,0
15634632,711,France,Male,38,3,0,2,1,0,61638.759,0
15707362,514,Germany,Male,43,1,86000.679,1,0,1,179346.582,1
15662976,637,Spain,Male,37,8,0,1,1,1,167456.124,0
15732778,468,Germany,Male,29,1,100513.782,2,1,1,176140.044,0
15718443,539,France,Male,39,3,0,2,1,0,33022.953,0
15670039,509,Spain,Female,25,3,97864.839,2,1,0,96228.513,0
15773792,662,France,Female,32,4,120555.333,1,1,1,43853.112,1
15613786,818,Spain,Male,26,4,0,2,1,1,150333.246,0
15726032,608,France,Male,33,9,80971.821,1,1,0,61899.534,0
15663252,850,Spain,Female,32,9,0,2,1,1,17032.428,0
15593782,816,Germany,Female,38,5,117790.875,3,1,0,64715.193,1
15633283,536,France,Male,35,8,0,2,1,0,58349.952,0
15749167,753,France,Male,35,3,0,2,1,1,166359.393,0
15759298,631,Spain,Male,27,10,120752.658,1,1,1,159057.018,0
15683625,703,France,Male,37,1,134785.872,1,1,0,18566.46,1
15635367,774,France,Male,26,2,84460.221,1,1,0,25573.824,0
15681705,785,France,Male,28,8,0,2,1,0,69508.143,0
15603156,571,France,Female,33,1,0,2,1,0,92475.63,0
15591986,621,Germany,Male,46,6,126970.533,1,0,0,31122.72,1
15798888,605,Germany,Female,31,1,106193.331,1,1,1,165238.893,0
15809722,611,France,Female,40,8,90731.097,2,1,0,132622.443,0
15677538,569,France,Male,38,7,0,1,1,1,97622.28,0
15797736,658,France,Male,29,4,72236.34,1,1,1,18551.538,0
15695585,788,Spain,Male,34,6,140830.758,1,0,1,163077.084,0
15744398,525,France,Female,23,5,0,2,1,0,144224.19,0
15750658,798,France,Male,37,8,0,3,0,0,99704.952,0
15578186,486,Germany,Male,37,9,103696.191,2,1,0,130495.797,0
15676519,615,Spain,Male,61,9,0,2,1,0,135205.065,1
15637954,730,France,Female,35,0,139923.495,1,1,1,48346.452,0
15758639,641,France,Male,37,7,0,2,1,0,67723.47,0
15613772,542,France,Male,39,3,121587.093,1,1,1,12918.087,1
15731744,692,France,Male,30,2,0,2,0,1,117437.913,0
15807709,714,Germany,Female,55,9,162067.698,1,1,1,90114.939,0
15714689,591,Spain,Male,29,1,87787.116,1,1,1,176720.553,0
15699005,710,France,Female,41,2,140460.345,1,1,1,8985.492,0
15624170,639,France,Female,38,4,73395.846,2,0,1,107077.293,0
15725679,531,France,Female,47,6,0,1,0,0,175498.506,1
15585865,673,France,Female,38,2,153055.728,2,0,0,121411.206,1
15804256,765,Germany,Male,36,8,83079.486,2,1,1,65632.104,0
15662403,622,France,Female,32,6,152180.442,2,1,0,90952.155,0
15733616,806,France,Male,40,5,72552.537,1,1,1,128554.776,0
15591995,757,Germany,Male,26,8,109423.404,2,1,1,114353.136,0
15677020,570,France,Female,58,8,0,1,0,1,104853.528,1
15727688,555,Spain,Male,32,4,0,2,1,1,48965.211,0
15715941,692,France,Male,54,5,0,2,1,1,79849.656,0
15714485,774,France,Male,60,5,77302.395,1,1,0,66721.932,1
15730059,638,Spain,Male,44,9,69873.615,2,1,1,100211.598,0
15715527,543,Spain,Female,41,4,0,1,0,0,175411.944,0
15576623,584,France,Male,31,5,0,2,1,0,28326.843,0
15805565,691,Germany,Male,30,7,105235.101,1,1,0,19078.551,0
15677307,684,Germany,Female,40,6,123593.985,1,1,0,168278.94,0
15773890,733,France,Male,22,5,0,2,1,1,105481.971,0
15598883,599,Spain,Female,37,2,0,2,1,1,129365.361,0
15568506,524,Germany,Female,31,10,60515.082,2,1,1,145630.107,0
15761043,632,Germany,Female,38,6,77912.784,2,1,0,88281.819,0
15782236,735,Spain,Male,34,5,0,2,0,0,63985.869,0
15593601,734,France,Male,34,6,120238.56,1,1,1,11796.516,0
15682048,605,France,Female,51,3,122569.902,1,1,1,60399.531,1
15746902,793,Spain,Male,38,9,0,2,1,0,79402.518,0
15752081,468,France,Female,56,10,0,3,0,1,56031.183,1
15781307,779,Germany,Male,37,7,108083.268,2,1,0,122333.148,0
15775912,698,France,Male,48,4,91114.416,2,0,1,160034.283,1
15745417,707,France,Male,58,6,80717.328,1,0,1,113824.017,0
15671256,850,France,Female,35,1,190596.879,1,1,0,169716.708,1
15653547,850,France,Male,56,7,118185.732,1,1,1,107257.905,0
15595766,527,Spain,Male,37,5,84350.457,2,1,1,125184.357,0
15742358,696,Germany,Male,32,8,91044.891,1,1,1,104324.895,0
15763274,661,France,Male,48,3,108288.486,1,0,0,86816.925,0
15786063,776,France,Female,31,2,0,2,1,1,101114.559,0
15600258,701,France,Male,43,2,0,2,1,1,148773.411,0
15573318,610,France,Male,26,8,0,2,1,0,149427.972,0
15653849,572,Germany,Female,48,3,137545.191,1,1,0,34570.611,1
15694272,673,France,Male,30,1,57687.975,1,1,1,70005.015,0
15736112,519,Spain,Female,57,2,107131.815,2,1,1,26884.611,0
15749851,702,Spain,Female,26,4,121697.613,1,0,1,53772.867,0
15663478,729,France,Male,32,6,84324.978,1,1,1,71927.217,0
15592300,543,Spain,Male,35,10,53467.767,1,1,0,69096.177,0
15567832,550,France,Female,40,7,102919.455,1,1,0,48617.037,0
15776780,608,France,Male,59,1,0,1,1,0,63584.676,1
15592846,639,Germany,Male,35,10,115356.51,2,1,0,53184.051,0
15739803,686,Spain,Male,34,9,0,2,1,0,114812.82,0
15794142,564,Germany,Female,62,5,103438.215,3,0,1,16434.882,1
15762729,745,Germany,Female,28,1,99964.224,1,1,0,65948.364,1
15667896,833,France,Male,37,8,136103.562,2,1,1,122516.541,0
15626578,622,France,Male,26,9,0,2,1,1,137913.831,0
15776223,597,France,Female,42,4,58266.108,1,1,1,96157.008,0
15705953,721,Spain,Male,51,0,152380.917,1,1,0,98170.515,1
15802593,504,France,Female,49,7,0,3,0,1,79039.926,1
15615457,842,Spain,Female,44,2,101386.872,2,1,0,113980.482,0
15708916,587,France,Male,38,0,0,2,1,0,42672.735,0
15720187,479,Germany,Female,30,7,129567.924,2,1,0,37691.991,0
15595440,508,France,Male,49,7,110206.314,2,1,1,68227.29,0
15600651,749,France,Male,24,1,0,3,1,1,43119.927,0
15750141,721,Germany,Female,36,3,58727.763,2,1,0,25864.002,0
15657284,674,Germany,Male,47,6,96211.746,1,1,1,1871.28,1
15763063,685,Spain,Female,25,10,115658.667,1,1,0,109406.097,0
15709324,417,France,Male,34,7,0,2,1,0,49503.411,0
15711309,574,Germany,Male,33,3,116851.203,1,1,0,173818.278,0
15775318,590,Spain,Female,51,3,139466.691,3,0,1,172739.043,1
15705515,587,Germany,Male,40,5,124417.71,2,1,0,143476.29,0
15634844,598,Germany,Male,41,3,82383.237,1,1,0,172321.902,1
15717046,741,Spain,Male,53,3,0,2,1,1,35022.312,0
15571816,850,Spain,Female,70,5,0,1,1,1,634.662,0
15670080,584,Germany,Female,29,7,94683.609,1,0,1,124641.027,0
15800440,650,Spain,Male,61,1,137671.857,1,0,1,74673.621,0
15665678,607,Spain,Male,36,8,142435.512,1,1,1,69070.248,0
15665956,509,France,Female,46,1,0,1,1,0,64120.131,1
15788126,689,Spain,Female,38,6,108918.945,1,1,1,10963.935,0
15811773,543,France,Male,36,4,0,2,1,1,127089.45,0
15651674,438,Spain,Female,54,2,0,1,0,0,172586.763,1
15689614,687,Spain,Female,63,1,123944.094,1,1,1,34144.866,0
15795564,737,Germany,Male,31,5,109072.998,2,1,1,67401.522,0
15706647,761,France,Male,31,7,0,3,1,1,150028.362,0
15728505,601,France,Male,44,1,90437.562,2,1,1,56410.677,0
15730076,651,France,Male,45,1,0,1,1,0,60966.072,1
15622003,745,France,Male,35,9,83309.877,2,1,0,145367.793,0
15607312,648,Spain,Female,49,10,0,2,1,1,143852.202,1
15644753,848,Spain,Male,40,3,99836.964,1,1,1,27789.156,0
15653620,546,France,Female,27,8,0,2,1,1,13372.29,0
15761986,439,Spain,Female,32,3,125011.449,1,1,0,68117.373,0
15633922,755,France,Male,30,4,110895.894,2,0,1,129764.79,0
15734674,593,France,Female,41,6,0,1,1,0,58653.594,0
15658032,701,France,Male,39,2,0,2,1,1,74274.228,0
15692671,701,Spain,Male,36,8,0,2,1,0,152245.314,0
15737741,607,Spain,Female,33,2,97588.683,2,0,1,98362.251,1
15576352,586,Spain,Female,57,3,0,2,0,1,5452.029,0
15753719,547,Germany,Female,30,9,65153.169,1,1,0,69369.426,0
15803689,647,Germany,Female,51,1,107767.593,2,0,0,49459.059,1
15718057,760,France,Female,51,2,90852.039,1,0,0,161653.32,1
15722010,621,Spain,Male,53,9,153442.656,1,1,0,32029.263,1
15680998,725,France,Male,44,5,0,1,1,1,105620.526,0
15614782,526,France,Male,36,1,0,1,1,0,144627.048,0
15591047,519,Spain,Female,47,6,141566.418,2,0,0,132550.587,1
15788291,713,Germany,Female,38,7,130145.598,1,1,1,50934.924,1
15604044,700,France,Male,38,8,121330.17,1,1,0,1169.775,0
15679587,666,France,Female,34,9,104307.408,1,1,1,22585.527,0
15775153,630,Spain,Male,32,4,73830.6,1,0,0,131693.805,0
15603925,779,Spain,Female,26,4,156886.317,2,0,1,34466.589,0
15680970,611,Germany,Female,41,2,102786.156,1,1,0,147655.44,0
15697183,685,Spain,Male,43,9,0,2,1,0,97030.152,0
15567446,646,Germany,Male,39,9,100416.969,1,1,1,27754.659,0
15637476,683,Germany,Female,57,5,146203.821,1,0,0,8299.602,1
15714939,484,Germany,Female,34,4,133424.586,1,0,1,30364.443,0
15683503,601,France,Female,43,8,0,3,0,1,99824.535,1
15645569,762,Spain,Female,26,7,111338.514,2,1,1,152689.113,0
15782569,687,France,Female,72,9,0,1,0,1,62846.46,0
15592387,566,France,Male,30,5,0,1,1,0,49433.859,1
15609286,702,France,Male,37,10,135473.22,1,1,1,85255.641,0
15814035,601,France,Male,29,9,0,1,1,1,72353.943,0
15661249,699,France,Male,53,4,0,2,0,1,100177.182,0
15629117,584,France,Male,28,10,0,2,1,0,17850.888,0
15607170,699,France,Male,35,5,0,2,1,1,70557.516,0
15586585,698,Germany,Female,51,2,99917.082,1,1,0,77769.252,0
15686611,495,France,Male,30,10,116780.391,1,0,0,155474.685,0
15603203,650,France,Female,27,6,0,2,1,0,902.151,0
15619857,605,France,Female,64,2,116600.13,1,1,1,12241.611,0
15805062,667,Spain,Male,38,1,78482.142,1,1,1,70080.219,0
15660271,688,Germany,Male,26,8,131520.051,1,1,1,157767.084,0
15745295,727,Spain,Female,31,0,0,1,1,0,109575.936,1
15719352,754,Spain,Male,39,6,153166.491,2,1,0,80633.934,0
15766575,612,Germany,Female,62,8,126670.797,1,1,0,174094.101,1
15594594,546,Spain,Male,42,7,125163.459,1,1,1,78250.5,0
15646161,673,Spain,Female,37,8,0,2,1,1,164986.911,0
15682585,593,France,Male,35,9,102773.916,1,1,0,64038.69,0
15603134,656,Spain,Female,40,10,151090.65,1,0,1,136698.444,0
15636444,535,Germany,Female,53,5,127454.895,2,1,1,68299.785,0
15773456,678,Germany,Male,36,3,131172.903,2,0,1,80610.066,0
15745307,477,Spain,Female,48,2,116208.576,1,0,1,23828.211,0
15604119,850,Spain,Male,35,7,99314.838,1,0,0,113720.22,0
15626900,427,France,Male,29,1,127193.004,1,1,1,84455.37,0
15605447,752,France,Male,49,2,70788.456,1,1,0,6928.74,0
15589030,649,France,Male,47,1,0,2,1,1,131034.465,0
15692463,799,Spain,Female,28,3,128028.285,1,1,0,40538.304,0
15712403,589,France,Female,61,1,0,1,1,0,54997.704,1
15811762,583,Germany,Female,54,6,104389.974,1,1,0,51798.582,1
15718673,839,Spain,Female,33,10,68033.187,1,1,0,56406.978,0
15724282,540,Germany,Male,44,3,147701.736,2,1,1,10908.711,0
15738181,850,France,Male,31,6,61196.607,2,0,0,45116.883,1
15633648,696,Spain,Female,51,5,0,2,1,0,49520.187,0
15603323,660,Spain,Female,33,1,0,2,0,0,106051.419,0
15583725,682,France,Male,48,1,124900.335,1,0,1,151956.207,0
15588350,744,France,Female,43,10,133048.935,1,0,1,21810.699,0
15798398,785,France,Female,36,4,121894.56,1,0,0,171564.309,0
15784844,752,Spain,Male,48,5,104454.072,1,1,0,140956.542,1
15580684,706,France,Female,29,5,101308.158,1,1,0,38100.942,0
15809663,583,France,Female,27,1,112865.922,1,1,1,99705.978,0
15640078,660,Germany,Female,39,5,121621.491,1,1,0,156314.7,1
15698786,819,France,Female,39,9,119792.628,1,1,0,24341.814,1
15569807,673,France,Female,34,8,37941.372,1,1,0,18538.731,1
15730830,752,France,Female,30,3,0,2,1,1,94492.152,0
15805112,578,France,Male,38,7,74033.361,1,1,0,8097.273,0
15633064,438,France,Female,36,4,0,2,1,0,57978.45,0
15703119,652,France,Male,38,6,0,2,1,1,131130.198,0
15730447,629,France,Female,49,4,0,2,1,1,176701.932,0
15813850,720,France,Male,52,7,0,1,1,1,13303.008,0
15711889,668,France,Male,42,3,135414.963,1,1,0,97325.307,0
15664610,459,Germany,Male,48,4,120595.068,1,1,1,17358.354,1
15751710,729,Spain,Male,31,8,148383.729,2,1,1,8610.651,0
15692926,498,Germany,Male,25,8,109532.457,1,1,1,118989.441,0
15813741,549,Spain,Male,25,6,174472.38,1,0,1,19440.099,0
15698474,601,Germany,Female,54,1,117935.973,2,1,1,179695.35,0
15568595,544,France,Male,64,9,102446.505,1,1,1,111907.341,0
15603065,751,France,Female,30,6,0,2,1,0,14189.49,0
15592937,632,Germany,Female,41,3,73689.642,1,1,1,30277.989,0
15699637,694,Spain,Male,57,8,104693.463,1,1,1,105934.185,0
15667215,678,France,Male,31,2,0,2,1,1,52922.952,0
15788659,695,France,Male,46,4,0,2,1,1,123783.498,0
15763218,661,France,Female,41,1,0,2,0,1,118170.612,0
15645772,661,France,Male,33,9,0,2,1,1,75757.329,0
15725511,559,France,Female,31,3,114363.657,1,0,1,144847.602,0
15575024,503,France,Male,29,3,0,2,1,1,129559.491,0
15640825,695,Spain,Male,46,3,110294.676,1,1,1,50668.065,0
15662397,640,France,Female,42,5,158489.217,1,1,1,7564.257,0
15576368,624,Germany,Female,48,3,110149.542,2,0,0,27018.081,0
15674991,667,France,Male,42,9,0,2,0,1,52323.678,0
15721024,642,France,Male,26,0,0,1,0,0,42725.412,0
15745621,640,Spain,Female,32,6,106991.415,2,1,1,17218.539,0
15642394,529,Spain,Male,35,5,0,2,1,1,168559.65,0
15754605,563,France,Female,39,5,0,2,1,1,15843.429,0
15607040,593,Spain,Female,38,4,79862.796,2,1,0,60318.027,0
15715142,739,Germany,Male,45,7,92433.258,1,0,1,133022.646,1
15810978,788,Spain,Female,70,1,0,2,1,1,37449.558,0
15668886,684,Spain,Female,38,3,0,2,1,0,39830.085,0
15780804,482,France,Male,55,5,87586.425,1,0,1,70574.526,0
15613880,591,Spain,Male,58,5,115621.821,1,0,1,123529.095,0
15775238,651,Germany,Female,41,4,120089.331,1,0,1,136173.132,0
15786905,749,Germany,Female,40,8,127604.313,2,0,0,77700.267,0
15747867,583,France,Male,24,9,121612.752,1,0,0,80821.71,0
15600337,661,Spain,Male,42,2,160938.819,1,0,0,26422.713,1
15801277,715,France,Female,31,2,100990.926,2,1,1,163440.648,0
15579334,769,Germany,Female,45,5,114007.329,1,1,0,111706.839,1
15802741,625,France,Female,51,7,122665.473,1,1,0,34980.714,1
15720649,641,France,Female,36,5,59753.376,1,1,0,27996.003,0
15589493,716,Germany,Male,27,1,110297.106,2,1,0,60850.224,0
15688251,767,France,Male,43,1,68767.965,2,1,0,70053.867,0
15665238,745,Germany,Male,36,8,130564.116,1,0,0,5470.614,0
15740900,589,France,Male,34,6,0,2,1,1,160107.228,0
15681068,796,France,Female,45,2,98757.198,1,1,1,111494.457,0
15748625,664,France,Male,57,6,0,2,1,1,13773.672,0
15727299,445,Spain,Male,62,1,57707.442,1,1,1,68912.676,1
15620204,543,Germany,Female,57,1,95524.497,2,1,1,108591.588,1
15669516,746,Spain,Male,36,2,0,2,1,1,14792.904,0
15736534,742,Germany,Male,33,0,163490.859,1,1,1,96901.119,0
15803457,750,France,Female,32,5,0,2,1,0,86050.323,0
15659098,669,France,Male,30,7,85615.974,1,0,0,17819.334,0
15603436,594,Spain,Female,49,2,113954.346,2,0,1,110893.266,0
15566292,574,Spain,Male,36,1,0,2,0,1,64538.208,0
15808621,659,Germany,Male,36,2,68571.432,2,1,1,134159.526,0
15580148,750,Germany,Male,40,5,151458.129,3,1,0,18406.791,1
15776231,626,Germany,Male,35,4,79298.829,1,1,1,29542.95,0
15773809,620,France,Male,42,4,0,2,1,0,5609.079,0
15649423,580,France,Female,35,8,0,2,0,1,9321.327,0
15734886,686,France,Female,34,3,111574.359,2,1,0,133015.167,0
15722548,540,France,Male,48,0,133304.832,1,0,0,105276.132,0
15650288,634,Germany,Male,35,6,104642.109,1,1,0,116968.446,0
15629448,632,Spain,Male,38,1,108539.289,1,1,0,83535.174,0
15716164,501,France,Female,41,3,129834.45,1,1,0,154903.203,0
15807609,650,Spain,Female,25,3,77944.95,3,1,0,14984.379,1
15578977,786,France,Male,34,9,0,2,1,0,130065.471,0
15677369,554,Germany,Female,37,4,52766.973,1,0,0,163834.74,0
15804072,701,Spain,Female,42,5,0,2,0,0,21789.504,0
15696859,474,France,Male,45,10,0,2,0,0,154958.31,0
15653780,621,France,Female,43,5,0,1,1,1,42820.605,0
15721658,672,Spain,Female,56,2,188790.579,2,1,1,135624.978,1
15578761,459,Spain,Female,42,6,116670.825,2,1,1,159914.718,1
15736879,669,France,Male,23,1,0,2,0,0,59479.947,0
15571973,776,France,Female,38,2,152842.014,1,1,0,152362.53,0
15626742,694,France,Male,36,3,87777.225,1,1,1,105426.369,0
15672692,787,France,Female,42,10,131389.785,2,1,1,71559.333,0
15673570,580,France,Male,37,9,0,2,0,1,69397.794,0
15767432,711,France,Female,25,7,0,3,1,1,8711.352,0
15654238,673,France,Female,40,5,123744.852,1,1,0,73578.528,0
15612525,499,France,Female,57,1,0,1,0,0,118235.142,1
15812750,591,France,Male,24,6,132624,1,1,1,22779.738,0
15790757,769,France,Female,25,10,0,2,0,0,169133.175,0
15723873,657,Spain,Male,31,3,112650.318,1,0,0,88938.351,0
15744607,738,Germany,Male,43,9,109036.845,2,1,0,57750.03,1
15612966,545,Germany,Female,60,7,116082.963,1,0,1,159231.789,1
15784209,497,France,Male,47,6,0,1,1,1,81049.572,0
15794278,816,Spain,Male,67,6,136673.082,1,1,1,65532.879,0
15766741,525,France,Male,36,2,103165.56,1,0,1,151461.054,0
15661036,725,France,Male,46,6,0,2,1,0,145590.642,0
15705639,692,France,Female,28,8,85553.118,2,1,0,39978.162,0
15637414,618,France,Female,24,7,115862.751,1,0,1,33432.849,0
15716835,546,France,Male,24,8,140692.842,1,1,1,112842.918,0
15696231,635,France,Male,29,7,94865.373,1,1,1,134868.501,0
15641675,611,France,Female,49,2,80023.833,3,0,0,145291.518,1
15670755,650,France,Male,60,8,0,2,1,1,92633.184,0
15640059,606,France,Male,40,5,0,2,1,1,63809.343,0
15787619,844,France,Male,18,2,144882.027,1,0,0,131342.652,0
15587535,450,Spain,Female,46,5,159857.739,1,1,0,48804.354,0
15813034,727,Spain,Male,38,2,56049.291,1,1,1,53352.711,0
15698839,460,Germany,Male,46,4,114803.973,2,1,1,114257.25,0
15790314,649,France,Male,41,0,0,2,0,1,117510.318,0
15634245,758,Germany,Female,47,9,85970.844,1,1,0,65965.032,0
15677305,490,France,Female,35,7,96974.127,1,1,1,3543.633,0
15661526,815,Germany,Male,37,2,99699.534,2,1,0,2145.231,0
15685997,838,Spain,Female,39,5,150060.528,2,1,0,12851.496,0
15660101,803,France,Male,31,9,141408.774,2,1,0,127170.477,0
15637979,664,Germany,Female,36,2,114444.702,2,1,0,70326.675,0
15815364,736,Spain,Female,28,2,0,2,1,1,105687.99,0
15647099,633,France,Female,37,9,140482.773,1,1,0,64807.749,0
15625944,664,France,Male,58,5,88801.362,1,1,1,54798.822,0
15583212,600,France,Female,43,5,120619.854,1,1,0,175288.347,0
15582741,693,France,Female,35,5,111735.981,1,1,0,79834.626,1
15637876,663,Germany,Female,36,6,69528.15,1,0,0,32236.173,1
15622750,742,Germany,Female,21,1,102863.232,1,1,0,28368.36,0
15672056,710,Germany,Male,43,2,126072.288,3,1,1,142117.371,1
15812351,710,Spain,Female,27,2,121750.164,1,1,0,127980.135,0
15810864,700,France,Female,82,2,0,2,0,1,163849.824,0
15677921,720,Germany,Male,60,9,104328.558,2,0,0,141796.872,1
15724296,684,Spain,Male,41,2,107804.448,2,0,0,108256.203,0
15685329,531,France,Female,63,1,103244.139,1,0,1,22056.255,1
15584091,742,Germany,Female,36,2,116773.686,2,0,0,42544.449,1
15640442,717,France,Male,31,4,116750.313,1,0,0,37058.94,0
15639314,589,France,Male,32,2,0,2,0,1,8521.776,0
15685320,767,France,Male,36,3,125262.18,1,0,0,111492.171,0
15789158,636,Germany,Male,49,6,102239.766,2,1,0,142998.381,1
15752137,648,France,Male,33,7,121449.6,1,1,1,105332.742,0
15712551,622,Germany,Female,58,7,105230.025,1,1,0,108374.049,1
15628936,692,Spain,Male,28,9,107050.581,1,0,0,14457.825,1
15797227,754,France,Male,28,8,0,2,1,1,47354.058,0
